Composition,Density
Er1 Zn1 O3,8.311758825701606
Er1 Zn1 Pd1,9.6080191442437
Er1 Zn1 Pd2,10.370328004443396
Er1 Zn1 Rh2,10.897650049033247
Er1 Zn2,8.392825956338386
Er1 Zn5,8.043474638091983
Er1 Zr1,8.036893820579508
Er1 Zr1 Ru2,10.418159468378798
Er1 Zr1 Sb1,8.406905286757878
Er2 Ag1 Au1,11.58731815705672
Er2 Ag1 Hg1,10.979905151640224
Er2 Ag1 Ir1,12.426614152901603
Er2 Ag1 Os1,12.573990230412203
Er2 Ag1 Pt1,12.137547736395398
Er2 Ag1 Ru1,10.709497614505608
Er2 Ag1 Sb3,0.418355608047713
Er2 Al1 Cd1,8.158330504271419
Er2 Al1 Co3,9.540242650794912
Er2 Al1 Cu1,8.165370850203978
Er2 Al1 Fe3,9.010335744624768
Er2 Al1 Ge4,7.44643618485393
Er2 Al1 Ni2,8.751652791699708
Er2 Al1 Si1,7.120845320047303
Er2 Al1 Si2,6.911515497371913
Er2 Al1 Zn1,7.841986874262554
Er2 Al3 Co1,7.17996649611716
Er2 Al3 Cu1,7.019222506898727
Er2 Al3 Ga1,6.811648053060508
Er2 Al3 Si2,5.94438653245655
Er2 Al4 Co1 Ge2,6.544577177498021
Er2 Al4 Ni1 Ge2,6.555743837656129
Er2 B1 Pd6,11.015305106868905
Er2 B1 Pt6,16.80682493240908
Er2 B4 C1,8.158865102690264
Er2 Bi1 O2,9.545310496236992
Er2 Br2 O1,3.927144887484027
Er2 C1,8.678709227590385
Er2 C1 N2 O2,7.011532636544922
Er2 Cd1 Hg1,10.518057991868844
Er2 Cd1 In1,9.032613272757978
Er2 Cd1 Os1,12.168300086537442
Er2 Cl2 O1,3.3428786213403434
Er2 Co1 Ge6,7.97803084323703
Er2 Co1 Ir1,12.757799404246908
Er2 Co3 Cu1,10.46248797975124
Er2 Cr1 Ge4,7.949141189981376
Er2 Cr2 C3,8.546235436717467
Er2 Cu1 As3,0.2967423120247303
Er2 Cu1 Au1,11.478123471392978
Er2 Cu1 Ge6,7.862672822831216
Er2 Cu1 Ir1,12.316425505419172
Er2 Cu1 Ni1,9.408757679168671
Er2 Cu1 Os1,12.462124440138949
Er2 Cu1 Pd1,10.151583864544268
Er2 Cu1 Pt1,11.978705222606466
Er2 Cu1 Ru1,10.508508791714418
Er2 Cu1 Sb3,0.263205408077758
Er2 Cu1 Si3,7.2307878936163394
Er2 Cu1 Tc1,10.444104726546248
Er2 Cu3 Si1,8.53073866454235
Er2 Fe1 Ge4,8.46910799365467
Er2 Fe1 Si4,6.602540130720811
Er2 Fe2 Si2 C1,8.070122867493494
Er2 Fe3 Cu1,9.964652701985576
Er2 Ga1 Co2,9.573743480649243
Er2 Ga1 Cu1,9.042706731711784
Er2 Ga1 Ni2,9.591554070665335
Er2 Ga3 Cu1,8.592384278384328
Er2 Ga3 Ni1,8.817038939987873
Er2 Ge1 Rh3,11.125399056416478
Er2 Ge3,7.885236229971286
Er2 Ge6 Pd1,8.05570420644951
Er2 Ge6 Pt1,8.812741752405994
Er2 I2 O1,4.071519022470452
Er2 In1,9.010478347000326
Er2 In1 Ag1,9.241891208123992
Er2 In1 Hg1,10.534360638617898
Er2 In1 Ni2,9.440363531599234
Er2 In3 Cu1,8.642988045476182
Er2 Ir1 Pd1,12.986501926013476
Er2 Ir1 Rh1,13.30680835799182
Er2 Ir1 Ru1,13.49016990702869
Er2 Mg1,6.936116280510175
Er2 Mg1 Al1,6.610587767879269
Er2 Mg1 Cd1,7.483858332454017
Er2 Mg1 Ga1,7.469609637437277
Er2 Mg1 In1,7.587239100220272
Er2 Mg1 Os1,10.585634438024035
Er2 Mg1 Tc1,8.55886041315606
Er2 Mg1 Tl1,8.874355238010649
Er2 Mg2 Ru1,6.8026969944361015
Er2 Mg3 Ru1,5.991116857718892
Er2 Mn1 Ga3,8.301925392495228
Er2 Mn1 Ge4,8.255980307222202
Er2 Mn3 Ga1,8.865206509428775
Er2 Mo2 C3,9.08647158290237
Er2 Ni1 Ge6,7.93505559349784
Er2 Ni1 Ir1,12.727893540196543
Er2 Ni1 Os1,12.743250655088517
Er2 Ni1 Ru1,10.79170968723472
Er2 Ni1 Sn6,8.46015196044016
Er2 O3,8.45070876036555
Er2 Os1 Pd1,13.086414937644811
Er2 Pd1 Au1,12.058576015161904
Er2 Pd1 Pt1,12.699814345381435
Er2 Pd1 Rh1,11.068881704632991
Er2 Pd1 Ru1,11.233261346734556
Er2 Pt1 Au1,13.400296539339218
Er2 Pt2 O5,10.509036235055133
Er2 Re2 Si2 C1,10.862150048537451
Er2 Ru1 Au1,12.530583767692198
Er2 Ru1 Pt1,13.110198840505229
Er2 Ru1 Rh1,11.53728175990992
Er2 S1 O2,8.209742346273028
Er2 S2 F1,4.843636919843226
Er2 Sb1 O2,8.331414991327328
Er2 Sc2 O5,6.9413750580089
Er2 Se1 O2,8.690585585527442
Er2 Se3,7.558737187898181
Er2 Si1 Ge1,8.323689910603065
Er2 Si1 Rh3,10.767276689313563
Er2 Si3,6.727369497293487
Er2 Si3 Ni1,7.245993096155768
Er2 Si3 Pt3,10.022284114321351
Er2 Tc1 Ag1,10.592944635483825
Er2 Te1 O2,8.685684826701236
Er2 Te1 S2,5.91399691197831
Er2 Tl1 Ag1,10.623079410036643
Er2 Tl1 Cd1,10.334018028443944
Er2 Tl1 Hg1,11.81607400242038
Er2 Tl1 In1,10.296039053183309
Er2 Tl1 Zn1,10.301378722547614
Er2 Zn1 Ag1,9.213426439007003
Er2 Zn1 As2 O1,5.93189716948458
Er2 Zn1 Au1,11.00475043709033
Er2 Zn1 Cu1,9.018390705775415
Er2 Zn1 Ga1,8.804980786583583
Er2 Zn1 Hg1,10.460123855977477
Er2 Zn1 In1,8.83025337951349
Er2 Zn1 Ir1,11.918892744882235
Er2 Zn1 Os1,12.021736197348238
Er2 Zn1 Ru1,10.157267000646232
Er2 Zn1 Tc1,9.98447398729802
Er3 Al1 C1,6.020002827954106
Er3 Al1 N1,8.595917585071025
Er3 Al3 Co1 Ge2,7.649519724274315
Er3 Al3 Ni1 Ge2,7.641166627123122
Er3 As1,9.838458287278272
Er3 Co2 Ge4,9.005547716505518
Er3 Ga1,9.300705820879283
Er3 Ga1 C1,6.6840662839670815
Er3 Ge1,9.383689141043362
Er3 Hg1,10.749880864750764
Er3 In1,9.158295986674643
Er3 In1 C1,6.159974741033247
Er3 In1 N1,9.68190279330506
Er3 In4 Co2,9.133221368103056
Er3 Lu1,9.235353999233732
Er3 Mg1,7.556091111146782
Er3 Mn3 Ga2 Ge1,8.25751195749476
Er3 Mn3 Ga2 Si1,8.28064999922663
Er3 P1,9.15133168499791
Er3 Pb1,10.281816021424524
Er3 Pb1 C1,6.725611565425041
Er3 S3 O1 F1,7.072808441789489
Er3 Sn1,9.33794701569474
Er3 Sn1 C1,6.134640004639514
Er3 Tl1 C1,6.913657358469097
Er3 Tm1,9.036896724032946
Er4 Al1 Si3,7.492242344289764
Er4 I5,6.990587250843553
Er4 Si1 Ni3,9.0342003484813
Er5 Mg1,8.103192761628426
Er6 Co1 Bi2,10.04759019211368
Er6 Co1 Te2,9.451177304857286
Er6 Fe1 Bi2,10.08283918121039
Er6 Fe1 Sb2,9.16448170895968
Er6 Mn1 Bi2,9.790605765280194
Er6 Mn1 Sb2,9.068237272300328
Er6 Mn1 Te2,9.222632342261988
Er6 Te2 Ru1,9.531202145391756
Eu1,5.055186040663921
Eu1 Ag1,0.2276891492843489
Eu1 Ag1 As1,7.550745177581948
Eu1 Ag1 Au2,11.929225762434085
Eu1 Ag1 Bi1,8.93707892891548
Eu1 Ag1 Ge1,7.84646408860708
Eu1 Ag1 Hg2,10.83997700426711
Eu1 Ag1 O2,6.606111459178703
Eu1 Ag1 O3,7.474642543153219
Eu1 Ag1 P1,7.136442656369782
Eu1 Ag1 Sb1,7.65929906994945
Eu1 Ag1 Sn1,7.735284019611122
Eu1 Ag2,8.119625092606292
Eu1 Ag2 Ge2,7.956253275176007
Eu1 Ag2 Pb1,9.690652906372712
Eu1 Ag2 Sn1,8.692618884871973
Eu1 Ag3,8.279916397431869
Eu1 Ag4 Sb2,8.43246108047792
Eu1 Ag5,8.60458179832466
Eu1 Al1,4.84250826659946
Eu1 Al1 Ag4,7.836221569038585
Eu1 Al1 Ga1,6.00479367173907
Eu1 Al1 Ge1,5.901058664989889
Eu1 Al1 O3,7.043378478043641
Eu1 Al1 Si1,4.922089487442247
Eu1 Al2,4.988961794804943
Eu1 Al2 Ag3,6.9366208503100655
Eu1 Al2 Ga2,5.574244401074736
Eu1 Al2 Ge2,5.177409052587559
Eu1 Al2 Si2,4.0342069772039215
Eu1 Al2 Zn2,5.648723100362745
Eu1 Al3 Ag2,6.222696059478826
Eu1 Al3 Cu2,5.692752598584484
Eu1 Al3 Si1,4.22706111608557
Eu1 Al4,4.001270092594896
Eu1 As1 Au1,9.691224048663967
Eu1 As1 O3,7.140400682928812
Eu1 As1 Pd1,8.072338362998346
Eu1 As1 Pt1,10.265666671200831
Eu1 As2 Pd2,8.498464988776721
Eu1 As2 Rh2,8.680547303067483
Eu1 As2 Ru2,8.752452396152165
Eu1 As3,6.410479240559732
Eu1 Au1,10.40169617981232
Eu1 Au1 O3,9.496959262589131
Eu1 Au2,12.01779737691766
Eu1 Au3,13.576736512784988
Eu1 Au5,14.241572260760226
Eu1 B1 Pd3,9.548397681715564
Eu1 B1 Rh3,10.137845485344664
Eu1 B2 Rh3,9.70048873128566
Eu1 B6,4.963690743398176
Eu1 Be1 O3,7.178883535766599
Eu1 Bi1 Au1,10.96988140737557
Eu1 Bi1 Au2,12.680461019205367
Eu1 Bi1 Pd2,10.75168996288586
Eu1 Bi2,9.724946967860491
Eu1 Bi2 Br1 O4,8.006352234364844
Eu1 Bi2 Cl1 O4,7.861529426832316
Eu1 Bi2 I1 O4,8.132638531638282
Eu1 Bi3,10.27134860010186
Eu1 Br1 O1,6.285115094469746
Eu1 Br1 O2,5.8168425183265215
Eu1 Br2,4.385951651970669
Eu1 Br3,5.074252479034596
Eu1 C2,5.5998029398768105
Eu1 Cd1,6.94461538644211
Eu1 Cd1 Ag1,7.656642755482903
Eu1 Cd1 Ag2,8.26114183276324
Eu1 Cd1 Au2,11.849056579669414
Eu1 Cd1 Au5,13.988931353088176
Eu1 Cd1 Hg2,10.577194558149335
Eu1 Cd1 O3,7.187903433173979
Eu1 Cd1 Pb1,8.728081558800314
Eu1 Cd1 Sn1,7.502973507425922
Eu1 Cd2,7.325603199036454
Eu1 Cd2 As2,6.797362558558696
Eu1 Cd2 In1,7.714830154981701
Eu1 Cd2 P2,6.198564270223264
Eu1 Cd2 Sb2,6.794293729776883
Eu1 Cd3,7.98470321152528
Eu1 Cd3 S4,4.528453638941398
Eu1 Cl1 F1,5.702971743761131
Eu1 Cl1 O1,6.1081281678874815
Eu1 Cl1 O2,5.168608500396519
Eu1 Cl2,3.704273130158101
Eu1 Cl3,4.09186110121561
Eu1 Co1 Ge3,7.592728609277708
Eu1 Co1 O3,8.022498230674898
Eu1 Co2 As2,7.98860440458662
Eu1 Co2 Ge2,8.198338127870226
Eu1 Co2 P2,7.000404940850518
Eu1 Co2 Si1 Ge1,7.6560273136620225
Eu1 Co2 Si2,6.991037334130244
Eu1 Cr1 O3,7.164906612742856
Eu1 Cr2 As2,6.951872513049291
Eu1 Cr3,6.010286589836515
Eu1 Cu1,7.049617848846856
Eu1 Cu1 As1,7.562340081941977
Eu1 Cu1 Bi1,8.699424288502469
Eu1 Cu1 O2,6.043231885574198
Eu1 Cu1 O3,7.813227494755172
Eu1 Cu1 P1,6.977510177483021
Eu1 Cu1 S1 F1,6.673868197764333
Eu1 Cu1 Sb1,7.323399399661606
Eu1 Cu1 Se1 F1,7.206719361636187
Eu1 Cu1 Se1 O1,7.087393160052949
Eu1 Cu1 Si3,5.705076603692366
Eu1 Cu1 Sn1,7.849380322946572
Eu1 Cu1 Sn2,7.540742754998999
Eu1 Cu1 Te1 F1,7.318298576112625
Eu1 Cu2,7.840235157443486
Eu1 Cu2 Ge2,7.791913187206706
Eu1 Cu2 Si2,6.704225644366713
Eu1 Cu2 Sn2,7.761042139586162
Eu1 Cu3 Pd2,9.126560880519063
Eu1 Cu4 As2,7.998493375970071
Eu1 Cu4 P3,6.821151913487318
Eu1 Cu4 Pd1,8.751118332797482
Eu1 Cu5,8.369253359948186
Eu1 Er1,7.547143497996163
Eu1 Er1 O3,7.65006990830001
Eu1 Er1 Tl2,10.360821913083509
Eu1 F2,6.208351323676009
Eu1 Fe1 O3,7.3556262992492
Eu1 Fe2 As2,8.079887417044961
Eu1 Fe2 P2,6.951191858497869
Eu1 Fe2 Si2,6.697932449879555
Eu1 Ga1,6.794471690275284
Eu1 Ga1 Ag1,7.598881063472798
Eu1 Ga1 Ag4,8.344429535670027
Eu1 Ga1 Au1,9.830949527106805
Eu1 Ga1 Au2,11.48952028112616
Eu1 Ga1 Cu1,7.538722953868376
Eu1 Ga1 Si1,6.132407934084009
Eu1 Ga2,6.632427915171228
Eu1 Ga3 Ag1,7.382690249539824
Eu1 Ga3 Cu1,7.256510485952267
Eu1 Ga4,6.721198804831672
Eu1 Ga4 Au3,9.999898516082938
Eu1 Gd1 Rh2,9.96095597506054
Eu1 Ge1,6.900262249315548
Eu1 Ge1 Au1,10.189041460650936
Eu1 Ge1 O3,7.630034566719579
Eu1 Ge2,3.698151055162598
Eu1 Ge2 Au2,10.681872730153362
Eu1 Ge2 Ir1,9.612201184943702
Eu1 Ge2 Ir2,12.091192090528336
Eu1 Ge2 Rh2,8.851050031464881
Eu1 Ge2 Ru2,8.762175837944744
Eu1 Ge3,7.0104001051999765
Eu1 Ge3 Ir1,9.20909964724354
Eu1 Ge3 Pd1,7.642633800330034
Eu1 Ge3 Pt1,9.105112318304
Eu1 Ge3 Rh1,7.800255514606865
Eu1 H1 Cl1,5.544203929678581
Eu1 H2,6.823160967347175
Eu1 H3 Pd1,7.723010887586597
Eu1 Hf1 O3,8.894546648344669
Eu1 Hg1,9.83640023848255
Eu1 Hg1 Au2,12.88738667729428
Eu1 Hg1 O3,8.723865115951115
Eu1 Hg1 Pb1,10.22328509031571
Eu1 Hg2,10.864888355610775
Eu1 Hg2 Bi1,10.782983137738276
Eu1 Hg2 Pb1,11.32191180730732
Eu1 Hg3,11.529049439332852
Eu1 Ho3,9.240930403982397
Eu1 I1 O1,6.281680181883098
Eu1 In1,7.153827553500686
Eu1 In1 Ag2,8.460613160201332
Eu1 In1 Au2,12.036719145374564
Eu1 In1 Hg2,10.45775837580143
Eu1 In1 O3,7.099259642816596
Eu1 In1 Pd1,8.536241234638384
Eu1 In1 Pt4,15.257241382723342
Eu1 In2,7.380089996890611
Eu1 In2 Au1,9.510387085114566
Eu1 In2 Ni1,7.940947945394152
Eu1 In2 Pd1,8.394999125315849
Eu1 In2 Rh1,8.52948521470255
Eu1 In3,7.62788341144575
Eu1 Ir1 O3,10.095859304037548
Eu1 Ir2,15.782860061867
Eu1 Lu1 O3,8.066880567105853
Eu1 Mg1,4.164097793767428
Eu1 Mg1 Cd2,6.463325797827126
Eu1 Mg1 Ga3,5.943618784740399
Eu1 Mg1 Hg2,9.429157629108332
Eu1 Mg1 O3,6.169683609995452
Eu1 Mg1 Tl2,8.873389705396235
Eu1 Mg1 Zn2,5.824985200724844
Eu1 Mg2,3.817353414643754
Eu1 Mg2 As2,4.701476471320437
Eu1 Mg2 Bi2,6.423778437472172
Eu1 Mg2 Fe1,4.082070038089725
Eu1 Mg2 Ga2,4.766378027510321
Eu1 Mg2 H5,3.2456442639007017
Eu1 Mg2 H6,3.0526367902130933
Eu1 Mg2 P2,3.7336603820569407
Eu1 Mg2 Sb2,4.893185818673059
Eu1 Mg3,3.5212718793032294
Eu1 Mg5,2.85237514195367
Eu1 Mn1 Bi2,8.962895663210896
Eu1 Mn1 In1,6.750644726199199
Eu1 Mn1 O3,7.263423334369363
Eu1 Mn2 As2,6.873592375565535
Eu1 Mn2 Ge2,8.669006052348097
Eu1 Mn2 P2,6.440808719933499
Eu1 Mn2 Sb2,6.21285605061525
Eu1 Mo1 O3,7.128128081561703
Eu1 N1,8.414486886506792
Eu1 N2,4.877983115078854
Eu1 Nb1 N1 O2,7.158166414663388
Eu1 Nb1 O3,7.147583798899484
Eu1 Nb3,7.732071002800855
Eu1 Ni1 Ge2,7.712215604705779
Eu1 Ni1 Ge3,7.517380277662549
Eu1 Ni1 O3,7.874320900829366
Eu1 Ni1 P1,7.164759514406591
Eu1 Ni2 As2,8.11918117543639
Eu1 Ni2 B2 C1,7.449389618785333
Eu1 Ni2 Ge2,7.9853814590324355
Eu1 Ni2 P2,7.432515609742503
Eu1 Ni2 Sb2,8.181331593763812
Eu1 Ni3,9.268899226412907
Eu1 Ni5,8.756243560305842
Eu1 O1,8.494328850026642
Eu1 O1 F1,7.058525226937537
Eu1 O2,7.33788217256313
Eu1 O3,4.280497222159486
Eu1 Os1 O3,10.209815231625685
Eu1 P1,5.977431335043629
Eu1 P1 Au1,9.385399819083162
Eu1 P1 Pd1,7.644603586063452
Eu1 P1 Pt1,9.818750270803488
Eu1 P2 Os2,10.982321544950024
Eu1 P2 Pd2,8.134599628654897
Eu1 P2 Rh2,8.528885205006265
Eu1 P2 Ru2,7.792082381086431
Eu1 P3,4.913905188989633
Eu1 Pb1,9.426835967375428
Eu1 Pb1 Au2,12.914701751086945
Eu1 Pb1 O3,8.594428006411011
Eu1 Pb3,10.465268425842936
Eu1 Pd1,8.080791233275505
Eu1 Pd1 O3,7.777221409122811
Eu1 Pd2,8.35414260588044
Eu1 Pd3,10.632874089066217
Eu1 Pt1 O3,9.75383455009428
Eu1 Pt2,14.994841458732784
Eu1 Re1 O3,10.009250803769334
Eu1 Rh2,10.63162979637766
Eu1 Rh3 C1,10.421843583451524
Eu1 Ru1 O3,7.900983963296029
Eu1 S1,3.80830323345804
Eu1 S2,5.496517413334016
Eu1 S3,5.303017032983107
Eu1 Sb1 Au1,9.584313937559273
Eu1 Sb1 O3,7.115493196307717
Eu1 Sb2,7.400871417119277
Eu1 Sc1 Ge1,5.794771036802826
Eu1 Se1,6.603543994426456
Eu1 Se2,6.8188530358150645
Eu1 Si1,5.904326860554806
Eu1 Si1 Ag1,6.618161833173471
Eu1 Si1 Ni2 Ge1,7.43264634886291
Eu1 Si1 O3,7.369525124378975
Eu1 Si1 Pt2,12.016238853251416
Eu1 Si2,5.454985612639606
Eu1 Si2 Ag2,7.110490154701328
Eu1 Si2 Au2,10.182796054957883
Eu1 Si2 Ir2,11.328591652251024
Eu1 Si2 Ni1,6.347280062171302
Eu1 Si2 Ni2,6.820487717130361
Eu1 Si2 Pd1 Au1,8.909773547084974
Eu1 Si2 Pd2,7.73331070216496
Eu1 Si2 Pt1,8.618651365192184
Eu1 Si2 Pt2,10.92176144685336
Eu1 Si2 Rh2,7.737181140003653
Eu1 Si2 Ru2,7.6718930309621
Eu1 Si3 Ir1,7.888610643111933
Eu1 Si3 Ni1,5.849562112741979
Eu1 Si3 Rh1,6.344762591924709
Eu1 Sn1,6.837517565774724
Eu1 Sn1 Au2,11.779587936497656
Eu1 Sn1 Hg1,9.231221284375236
Eu1 Sn1 O3,7.540246376796273
Eu1 Sn1 P1,6.290572242065039
Eu1 Sn1 Rh2,10.520526275278176
Eu1 Sn2 Ir1,10.166279367477085
Eu1 Sn3,7.669988796111534
Eu1 Ta1 N1 O2,9.406020998003008
Eu1 Ta2 O6,8.027066713737453
Eu1 Tc1 O3,7.919622357468801
Eu1 Te1,6.6261195606483305
Eu1 Te2 Pb1,7.145303618870647
Eu1 Tl1,6.452931321178263
Eu1 Tl1 Au2,12.195338932590992
Eu1 Tl1 Hg2,11.50281736449134
Eu1 Tl1 O2,8.900762204272151
Eu1 Tl1 S2,6.254658385118582
Eu1 Tl2,9.910025924487538
Eu1 Tl2 Cd1,9.71049374468404
Eu1 Tl2 Pd1,10.701020850029792
Eu1 Tl3,10.25673267873725
Eu1 Tm1 O3,7.876204539246209
Eu1 V1 O3,7.047086193957962
Eu1 W1 O3,9.246005424573594
Eu1 Y1 Al4,4.581526497277911
Eu1 Y1 O2,7.430728932354311
Eu1 Y3,5.08392600779817
Eu1 Zn1,6.756536841272975
Eu1 Zn1 Au2,11.469913817239776
Eu1 Zn1 Ga1,7.02593522950617
Eu1 Zn1 Ge1,6.656921999559609
Eu1 Zn1 In1,7.107957621833007
Eu1 Zn1 In3,7.104926467825468
Eu1 Zn1 Pb1,8.593288532234
Eu1 Zn1 Si1,6.115504953988382
Eu1 Zn1 Sn1,7.304020459551287
Eu1 Zn2,6.970921970668967
Eu1 Zn2 As2,6.469539191484423
Eu1 Zn2 Ga2,6.912468009431126
Eu1 Zn2 Ge2,7.0332064763689095
Eu1 Zn2 P2,5.691579768209454
Eu1 Zn2 Sb2,6.48078218488858
Eu1 Zn2 Si2,6.035534224316421
Eu1 Zn5,7.229491453472818
Eu1 Zr1 O3,6.538823412138973
Eu2 Ag1 Au1,9.069332586015555
Eu2 Ag1 Bi1,8.403515374144286
Eu2 Ag1 Ge1,7.576939835838615
Eu2 Ag1 Hg1,8.569361300400352
Eu2 Ag1 Pb1,8.484628158959497
Eu2 Ag1 Pd1,8.48074228173702
Eu2 Ag1 Pt1,9.942584702645332
Eu2 Ag1 Rh1,8.701577286463081
Eu2 Ag1 Sb1,7.571044945423845
Eu2 Ag1 Sn1,7.548869175381792
Eu2 Al1 N1 O3,7.510683550404618
Eu2 Al2 O5,6.7234085919778
Eu2 Al3 Ag1,6.221869939133041
Eu2 Al3 Ga1,5.772943206099178
Eu2 As1 Au1,9.130997845777989
Eu2 As2 O5,6.977501232091147
Eu2 As3 Pt1,8.350662530750053
Eu2 As3 Pt3,2.1306712225798767
Eu2 B1 Br1 N2,5.5158364563849815
Eu2 B1 Pd6,10.086346716481236
Eu2 Bi1 Au1,9.878826047672352
Eu2 Bi3 Pd3,1.7685826690861537
Eu2 Br2 F1,1.6358235907270882
Eu2 C1 N2 Cl2,4.699435806154689
Eu2 C1 N2 O2,5.785091983069936
Eu2 Cd1 Ga1,7.023850080428399
Eu2 Cd1 Ge1,7.144805191334987
Eu2 Cd1 Hg1,8.337994982878554
Eu2 Cd1 Pb1,8.038603630881845
Eu2 Cd1 Sn1,7.094404553970254
Eu2 Cl2 F1,1.35931675556416
Eu2 Co1 O4,8.155669274133961
Eu2 Co1 Si3,6.085540541679378
Eu2 Co2 O5,7.284721108535445
Eu2 Cu1 Ir1,10.488680864091274
Eu2 Cu1 O4,7.6551995440047325
Eu2 Cu1 Rh1,8.568058797865966
Eu2 Cu1 Se2 O1,3.767380049830383
Eu2 Cu1 Si3,5.934963171612023
Eu2 Cu1 Te4,7.221286553265941
Eu2 Fe1 H6,6.296430169664353
Eu2 Fe2 O5,6.991734246664832
Eu2 Ga1 Ag3,7.868727809213547
Eu2 Ga1 Hg1,8.413176992433359
Eu2 Ga2 O5,7.397281672171662
Eu2 Ge3 Au1,8.193270797013003
Eu2 H1 Cl2,1.380440960929005
Eu2 H3 Br1,6.220342139767684
Eu2 H3 Cl1,5.917001380114847
Eu2 H6 Ir1,7.742004303652683
Eu2 H6 Ru1,6.556973836758685
Eu2 Hg1 Bi1,9.358096715879665
Eu2 Hg1 Ge1,8.591371528421398
Eu2 Hg1 Sb1,8.581673654531832
Eu2 In1 Hg1,8.191890523859533
Eu2 In3 Cu1,7.394562858194064
Eu2 In3 Ni1,7.38891797852065
Eu2 Mg1,4.936661677479664
Eu2 Mg1 Cd1,5.877046578269455
Eu2 Mg1 Ga3,6.246467036902943
Eu2 Mg1 H6,4.742694558335063
Eu2 Mg1 In1,5.609596216734266
Eu2 Mg1 Sn1,5.98747479007602
Eu2 Mg1 Tl1,6.941981073943222
Eu2 Mn2 O5,6.817092759443589
Eu2 N1,7.342783648652081
Eu2 Ni1 Ge3,7.09338270053122
Eu2 Ni1 O4,8.034345362899215
Eu2 Ni3 Sb4,7.951335830804949
Eu2 O3,7.830342818285772
Eu2 P1 Br1,5.866426569162787
Eu2 P1 Cl1,5.773268079450467
Eu2 P1 I1,5.953717829434484
Eu2 P3 Pt4,11.6599254934793
Eu2 Pd1 Au1,9.90515697729878
Eu2 Pt1 Au1,11.49752940870884
Eu2 S1 O2,6.735488226415585
Eu2 Sb1 Au1,9.026903674196822
Eu2 Sb3 Pd3,1.333092570197435
Eu2 Se1 O2,6.986512499123153
Eu2 Se1 S1,6.398011600533224
Eu2 Si3 Au1,7.083252857219794
Eu2 Si3 Ni1,5.962261796685958
Eu2 Sn1 Hg1,8.37113608106638
Eu2 Te1 O2,6.940158702645149
Eu2 Ti1 O4,7.23561710261982
Eu2 Ti2 O5,6.80882957767655
Eu2 Tl1 Cd1,8.228785668797425
Eu2 Tl1 Hg1,9.541410023821978
Eu2 Tl1 In1,8.832897498856429
Eu2 Tl1 Sn1,8.275351809681919
Eu2 Tl1 Zn1,8.126217660326535
Eu2 V1 O4,7.419597933877937
Eu2 W2 O5,9.855394766549402
Eu2 Zn1 Ag1,7.153066339350253
Eu2 Zn1 Bi2,7.8439963875805185
Eu2 Zn1 Cd1,6.730288131100714
Eu2 Zn1 Ga1,6.854903498934599
Eu2 Zn1 Hg1,8.347130008838826
Eu2 Zn1 In1,6.820548064047311
Eu2 Zn1 Ir1,10.11272185108604
Eu2 Zn1 Rh1,8.331826597775793
Eu2 Zn1 Sb2,6.609974825366205
Eu2 Zn1 Sn1,6.6969438351286055
Eu2 Zr1 O4,6.959604214144578
Eu3 Ag1,7.041714201335223
Eu3 Bi1,7.812754257511211
Eu3 Cr1,5.895797575345902
Eu3 Dy1,6.547066854601902
Eu3 Er1,6.6200842722551405
Eu3 H1,5.579870077537747
Eu3 Hf1,7.681830540889019
Eu3 Ho1,6.66075311993803
Eu3 In1,6.777953744420592
Eu3 In1 O1,7.980664436509737
Eu3 Lu1,6.904530545369287
Eu3 Mg1,5.349578945035414
Eu3 Mo1,7.344297458481429
Eu3 Nb1,7.203379349743217
Eu3 P1,7.246356653085958
Eu3 Pd1,6.177275428251157
Eu3 Re1,9.759243835792343
Eu3 S1,5.050755418939101
Eu3 S2 F4,6.390877133709858
Eu3 Sb1,7.326176685216252
Eu3 Si4,5.6959310864025054
Eu3 Sn1,6.718141148388193
Eu3 Ta1,7.949940494546138
Eu3 Tc1,8.038803704540387
Eu3 Te1,7.069373174410561
Eu3 Ti1,6.06288912418245
Eu3 Tl1,8.006177168244474
Eu3 Tm1,6.695172601431255
Eu3 V1,6.280620995218091
Eu3 W1,7.86910011170202
Eu3 Y1,5.587894415930905
Eu3 Zr1,6.334845175945337
Eu4 As2 O1,7.105949891968916
Eu4 Bi2 O1,8.200230288220993
Eu4 Sb2 O1,7.211672308889587
Eu5 Mg1,5.475478080653386
F2,1.3363114295141898
Fe1,6.916380718764021
Fe1 Ag1,8.917302751536443
Fe1 Ag1 O2,6.272929357370416
Fe1 Ag1 O3,6.101360078973732
Fe1 Ag1 S2,4.659218269464144
Fe1 Ag1 Se2,5.6456510981260175
Fe1 Ag1 Te2,7.942871151690447
Fe1 Ag2 Sn1 S4,4.619325074754139
Fe1 Ag3,9.317309897664911
Fe1 As1,8.093740434863395
Fe1 As1 O3,5.412087243894191
Fe1 As1 Rh1,8.858986383845007
Fe1 As2,7.424133836793692
Fe1 Au1,13.604631208906012
Fe1 Au3,15.74497858213873
Fe1 B1,6.887696686872927
Fe1 B2,5.896205533213424
Fe1 B2 W2,14.159913173993836
Fe1 B4 Mo2,7.592670746156996
Fe1 Bi1 As1 O1,7.767743064958811
Fe1 Bi1 O3,3.9351096205973217
Fe1 Br2,4.536917402245609
Fe1 Br3,4.425671475225835
Fe1 C1 N2,3.784462954606964
